epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.6562947034835815,0.870954692363739,0.8934095501899719,0.7122641801834106,0.5940629243850708,0.785594642162323,0.9427765011787415,0.5715686678886414,0.8160291314125061,0.7504187822341919
1,0.8201001286506653,0.9543649554252625,0.5094406604766846,0.8500581383705139,0.7846924066543579,0.7872697114944458,0.9434750080108643,0.5767314434051514,0.8086642622947693,0.7504187822341919
2,0.8601573705673218,0.9728149771690369,0.39059409499168396,0.8819969892501831,0.8340486288070679,0.8207705020904541,0.9578568935394287,0.49037352204322815,0.8533568978309631,0.8090452551841736
3,0.8791130185127258,0.9813501238822937,0.3273751437664032,0.89603590965271,0.8569384813308716,0.8291457295417786,0.9594655632972717,0.48269644379615784,0.8488576412200928,0.8090452551841736
4,0.8930615186691284,0.985115110874176,0.29079389572143555,0.905236005783081,0.878040075302124,0.8257956504821777,0.9602792859077454,0.48830318450927734,0.8393782377243042,0.8140703439712524
5,0.9170243144035339,0.9894503951072693,0.24746857583522797,0.9282296895980835,0.9020028710365295,0.8425460457801819,0.9596759080886841,0.48877304792404175,0.8492200970649719,0.8207705020904541
6,0.9238197207450867,0.9917289614677429,0.22115646302700043,0.9326993227005005,0.9120171666145325,0.8458961248397827,0.9648236036300659,0.45562949776649475,0.8583765029907227,0.8324958086013794
7,0.9352646470069885,0.9937237501144409,0.194542795419693,0.9425245523452759,0.9266809821128845,0.8492462038993835,0.9641100168228149,0.47490182518959045,0.8527397513389587,0.8341708779335022
8,0.9374105930328369,0.9944769740104675,0.18178963661193848,0.9446467757225037,0.9277539253234863,0.8341708779335022,0.9556595683097839,0.5484412908554077,0.840753436088562,0.8224455714225769
