epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.7804005742073059,0.9364744424819946,0.6280187368392944,0.827100932598114,0.7356938719749451,0.876046895980835,0.9810096025466919,0.3246115744113922,0.8904109597206116,0.8710217475891113
1,0.9216738343238831,0.9898324608802795,0.22418014705181122,0.9285714030265808,0.911301851272583,0.9430485963821411,0.9930151700973511,0.18117275834083557,0.9460371136665344,0.9396985173225403
2,0.9624463319778442,0.9973637461662292,0.11523909121751785,0.9664744138717651,0.9588698148727417,0.9413735270500183,0.9941579103469849,0.1651192605495453,0.9460371136665344,0.9396985173225403
3,0.9735336303710938,0.998802661895752,0.08228574693202972,0.9769535660743713,0.9703147411346436,0.9597989916801453,0.9969280958175659,0.12494239211082458,0.9596638679504395,0.9564489126205444
4,0.9806867241859436,0.9993682503700256,0.06309114396572113,0.9817138910293579,0.9792560935020447,0.9631490707397461,0.997026264667511,0.12293720245361328,0.9629629850387573,0.9581239819526672
5,0.9946351647377014,0.9998363256454468,0.03551308065652847,0.9946313500404358,0.9939199090003967,0.9581239819526672,0.9976552724838257,0.11153978109359741,0.9579124450683594,0.9530988335609436
6,0.9960657954216003,0.9999142289161682,0.02605418674647808,0.9964157938957214,0.9942775368690491,0.9614740610122681,0.9973443150520325,0.10083609074354172,0.9613445401191711,0.9581239819526672
